url,final_url,classification,http_status,ok,content_type,fetched_at,response_bytes,sha256,raw_path,crawl_status,disposition,target_path,decision_gate,decision_status,discovered_from,discovery_source,error
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.button/ae0790cf-9d5a-46bd-a34a-3e047382902b_919/website.components.button.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contact,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.button/ae0790cf-9d5a-46bd-a34a-3e047382902b_919/website.components.button.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contact,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.button/dc61d6e5-17c0-41d7-b0b4-8ecfa4061e47_916/website.components.button.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.button/dc61d6e5-17c0-41d7-b0b4-8ecfa4061e47_916/website.components.button.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.code/b19c3094-b9a6-4a45-9a8c-cb6ba15c89ca_803/website.components.code.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/taalalgoritmes-op-de-werkvloer,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.code/b19c3094-b9a6-4a45-9a8c-cb6ba15c89ca_803/website.components.code.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/taalalgoritmes-op-de-werkvloer,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.form/307e6935-5b5e-403c-b6e8-d5cb1be195d5_929/website.components.form.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contactinfo,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.form/307e6935-5b5e-403c-b6e8-d5cb1be195d5_929/website.components.form.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contactinfo,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.form/bc2aa0cf-0187-4a8f-97dc-14ae19402f65_921/website.components.form.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contact,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.form/bc2aa0cf-0187-4a8f-97dc-14ae19402f65_921/website.components.form.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contact,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.horizontalrule/186f3398-8a3c-47c5-ad36-6aa0f7636341_124/website.components.horizontalrule.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/about,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.horizontalrule/186f3398-8a3c-47c5-ad36-6aa0f7636341_124/website.components.horizontalrule.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/about,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.horizontalrule/990a20dd-aebf-462c-bcd2-81ef7ddbdc44_113/website.components.horizontalrule.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.horizontalrule/990a20dd-aebf-462c-bcd2-81ef7ddbdc44_113/website.components.horizontalrule.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.html/2e61c71e-4780-4bb6-99d8-10dd02f4757b_746/website.components.html.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.html/2e61c71e-4780-4bb6-99d8-10dd02f4757b_746/website.components.html.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.html/35fc60be-389a-4ae1-b014-f9ede6fc479a_757/website.components.html.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.html/35fc60be-389a-4ae1-b014-f9ede6fc479a_757/website.components.html.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.html/90e14653-a81f-4f92-ba51-3c96b8a8adf9_752/website.components.html.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/workshops-en-nascholingen,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.html/90e14653-a81f-4f92-ba51-3c96b8a8adf9_752/website.components.html.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/workshops-en-nascholingen,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.html/a22a0b50-70c1-45d3-8a97-3a4c8b950d36_749/website.components.html.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contact,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.html/a22a0b50-70c1-45d3-8a97-3a4c8b950d36_749/website.components.html.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contact,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.html/c9e68102-620c-4219-ad4b-d0ffd9a49ea9_745/website.components.html.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.html/c9e68102-620c-4219-ad4b-d0ffd9a49ea9_745/website.components.html.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/bcc0e03d-d749-4ea1-80fd-3f71c0705fc3_732/2513.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/bcc0e03d-d749-4ea1-80fd-3f71c0705fc3_732/6644.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/bcc0e03d-d749-4ea1-80fd-3f71c0705fc3_732/8018.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/bcc0e03d-d749-4ea1-80fd-3f71c0705fc3_732/8458.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/bcc0e03d-d749-4ea1-80fd-3f71c0705fc3_732/9882.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/bcc0e03d-d749-4ea1-80fd-3f71c0705fc3_732/image-effect-film-grain.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/bcc0e03d-d749-4ea1-80fd-3f71c0705fc3_732/image-effect-liquid.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/bcc0e03d-d749-4ea1-80fd-3f71c0705fc3_732/image-effect-parallax.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/bcc0e03d-d749-4ea1-80fd-3f71c0705fc3_732/image-effect-refracted-circles.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/bcc0e03d-d749-4ea1-80fd-3f71c0705fc3_732/image-effect-refracted-lines.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/bcc0e03d-d749-4ea1-80fd-3f71c0705fc3_732/website.components.imageFluid.shared.constants.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/bcc0e03d-d749-4ea1-80fd-3f71c0705fc3_732/website.components.imageFluid.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/bcc0e03d-d749-4ea1-80fd-3f71c0705fc3_732/website.components.imageFluid.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/c1e08a0d-d97b-4775-b0fb-c0dd0ee46e0d_744/2513.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/c1e08a0d-d97b-4775-b0fb-c0dd0ee46e0d_744/6644.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/c1e08a0d-d97b-4775-b0fb-c0dd0ee46e0d_744/8018.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/c1e08a0d-d97b-4775-b0fb-c0dd0ee46e0d_744/8458.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/c1e08a0d-d97b-4775-b0fb-c0dd0ee46e0d_744/9882.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/c1e08a0d-d97b-4775-b0fb-c0dd0ee46e0d_744/image-effect-film-grain.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/c1e08a0d-d97b-4775-b0fb-c0dd0ee46e0d_744/image-effect-liquid.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/c1e08a0d-d97b-4775-b0fb-c0dd0ee46e0d_744/image-effect-parallax.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/c1e08a0d-d97b-4775-b0fb-c0dd0ee46e0d_744/image-effect-refracted-circles.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/c1e08a0d-d97b-4775-b0fb-c0dd0ee46e0d_744/image-effect-refracted-lines.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/c1e08a0d-d97b-4775-b0fb-c0dd0ee46e0d_744/website.components.imageFluid.shared.constants.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/c1e08a0d-d97b-4775-b0fb-c0dd0ee46e0d_744/website.components.imageFluid.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.imageFluid/c1e08a0d-d97b-4775-b0fb-c0dd0ee46e0d_744/website.components.imageFluid.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/boek,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.quote/99e47323-41a8-4670-a168-a76710dd3641_603/website.components.quote.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs?offset=1700501690492,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.quote/99e47323-41a8-4670-a168-a76710dd3641_603/website.components.quote.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs?offset=1700501690492,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.socialLinks/836568e0-b3a2-45f4-ac3f-897956f18777_535/website.components.socialLinks.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contactinfo,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.socialLinks/836568e0-b3a2-45f4-ac3f-897956f18777_535/website.components.socialLinks.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contactinfo,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.socialLinks/b9dacc14-94d4-4d9d-a392-35e66a26449d_527/website.components.socialLinks.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contact,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.socialLinks/b9dacc14-94d4-4d9d-a392-35e66a26449d_527/website.components.socialLinks.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contact,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.spacer/33cff250-fc8c-4c2e-8619-f2e782286c1f_1069/website.components.spacer.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.spacer/33cff250-fc8c-4c2e-8619-f2e782286c1f_1069/website.components.spacer.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.spacer/60959df9-12d9-4034-850a-0f6e8e0e139f_1080/website.components.spacer.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/about,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.spacer/60959df9-12d9-4034-850a-0f6e8e0e139f_1080/website.components.spacer.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/about,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.spacer/851bff07-0574-42bb-89f4-18df1ac6fec0_1075/website.components.spacer.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/workshops-en-nascholingen,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.spacer/851bff07-0574-42bb-89f4-18df1ac6fec0_1075/website.components.spacer.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/workshops-en-nascholingen,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.spacer/e27e5cbf-b902-4d27-b150-b1cd313258ec_1072/website.components.spacer.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contact,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.spacer/e27e5cbf-b902-4d27-b150-b1cd313258ec_1072/website.components.spacer.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/contact,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.summary/feb58648-f71b-4eab-88f9-b75949eb0947_475/8018.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/projects,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.summary/feb58648-f71b-4eab-88f9-b75949eb0947_475/embed-video-player.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/projects,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.summary/feb58648-f71b-4eab-88f9-b75949eb0947_475/gallery-layout-autocolumns.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/projects,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.summary/feb58648-f71b-4eab-88f9-b75949eb0947_475/gallery-layout-autogrid.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/projects,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.summary/feb58648-f71b-4eab-88f9-b75949eb0947_475/gallery-layout-carousel.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/projects,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.summary/feb58648-f71b-4eab-88f9-b75949eb0947_475/gallery-layout-grid.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/projects,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.summary/feb58648-f71b-4eab-88f9-b75949eb0947_475/gallery-layout-list.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/projects,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.summary/feb58648-f71b-4eab-88f9-b75949eb0947_475/gallery-layout-slideshow.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/projects,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.summary/feb58648-f71b-4eab-88f9-b75949eb0947_475/gallery-layout-stacked.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/projects,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.summary/feb58648-f71b-4eab-88f9-b75949eb0947_475/gallery-layout-strip.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/projects,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.summary/feb58648-f71b-4eab-88f9-b75949eb0947_475/gallery-manager.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/projects,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.summary/feb58648-f71b-4eab-88f9-b75949eb0947_475/website.components.summary.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/projects,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.summary/feb58648-f71b-4eab-88f9-b75949eb0947_475/website.components.summary.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/projects,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/97930714-776f-4eb3-a485-e8bb5c22674b_502/4032.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/about,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/97930714-776f-4eb3-a485-e8bb5c22674b_502/website.components.video.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/about,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/97930714-776f-4eb3-a485-e8bb5c22674b_502/website.components.video.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/about,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/b88b662b-fd77-4f4b-89ab-a481dff953ef_491/4032.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/b88b662b-fd77-4f4b-89ab-a481dff953ef_491/website.components.video.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/b88b662b-fd77-4f4b-89ab-a481dff953ef_491/website.components.video.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/cb4987c4-4ad8-4156-8ac5-4c98dc263c94_497/4032.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/workshops-en-nascholingen,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/cb4987c4-4ad8-4156-8ac5-4c98dc263c94_497/website.components.video.styles.css,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/workshops-en-nascholingen,embedded-url,
https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/cb4987c4-4ad8-4156-8ac5-4c98dc263c94_497/website.components.video.visitor.js,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/workshops-en-nascholingen,embedded-url,
https://github.com/RobbeW/Programmeren-in-Javascript/blob/5e9e932962d29f4308f935a765532b014c0c4baa/Syllabus%20JavaScript%202024-2025.pdf,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/lessenreeks-computationeel-denken-javascript,embedded-url,
https://images.squarespace-cdn.com/,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00019a5c-60b4-4fcb-b5f4-58f94fece1ca/5C7D9D26-5882-47AD-9A2A-7DCD282D016F.png,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/education/ai-and-greek-epigraphy-with-a-robot,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00019a5c-60b4-4fcb-b5f4-58f94fece1ca/5C7D9D26-5882-47AD-9A2A-7DCD282D016F.png?format=1000w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/education/ai-and-greek-epigraphy-with-a-robot,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00019a5c-60b4-4fcb-b5f4-58f94fece1ca/5C7D9D26-5882-47AD-9A2A-7DCD282D016F.png?format=100w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/education/ai-and-greek-epigraphy-with-a-robot,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00019a5c-60b4-4fcb-b5f4-58f94fece1ca/5C7D9D26-5882-47AD-9A2A-7DCD282D016F.png?format=1500w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/education/ai-and-greek-epigraphy-with-a-robot,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00019a5c-60b4-4fcb-b5f4-58f94fece1ca/5C7D9D26-5882-47AD-9A2A-7DCD282D016F.png?format=2500w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/education/ai-and-greek-epigraphy-with-a-robot,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00019a5c-60b4-4fcb-b5f4-58f94fece1ca/5C7D9D26-5882-47AD-9A2A-7DCD282D016F.png?format=300w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/education/ai-and-greek-epigraphy-with-a-robot,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00019a5c-60b4-4fcb-b5f4-58f94fece1ca/5C7D9D26-5882-47AD-9A2A-7DCD282D016F.png?format=500w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/education/ai-and-greek-epigraphy-with-a-robot,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00019a5c-60b4-4fcb-b5f4-58f94fece1ca/5C7D9D26-5882-47AD-9A2A-7DCD282D016F.png?format=750w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/education/ai-and-greek-epigraphy-with-a-robot,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00a5d8b7-ab01-49c1-ad6f-5fdd81b89166/DSC01722.jpg,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/voorspel-het-verleden-aeneas,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00a5d8b7-ab01-49c1-ad6f-5fdd81b89166/DSC01722.jpg?format=1000w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/voorspel-het-verleden-aeneas,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00a5d8b7-ab01-49c1-ad6f-5fdd81b89166/DSC01722.jpg?format=100w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/voorspel-het-verleden-aeneas,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00a5d8b7-ab01-49c1-ad6f-5fdd81b89166/DSC01722.jpg?format=1500w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/voorspel-het-verleden-aeneas,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00a5d8b7-ab01-49c1-ad6f-5fdd81b89166/DSC01722.jpg?format=2500w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/voorspel-het-verleden-aeneas,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00a5d8b7-ab01-49c1-ad6f-5fdd81b89166/DSC01722.jpg?format=300w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/voorspel-het-verleden-aeneas,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00a5d8b7-ab01-49c1-ad6f-5fdd81b89166/DSC01722.jpg?format=500w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/voorspel-het-verleden-aeneas,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00a5d8b7-ab01-49c1-ad6f-5fdd81b89166/DSC01722.jpg?format=750w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/voorspel-het-verleden-aeneas,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00e66592-a54c-45e3-a0a0-63bb06800234/Screenshot+2024-07-17+at+10.57.15.jpg,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/interview-met-de-geschiedenis,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00e66592-a54c-45e3-a0a0-63bb06800234/Screenshot+2024-07-17+at+10.57.15.jpg?format=1000w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/interview-met-de-geschiedenis,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00e66592-a54c-45e3-a0a0-63bb06800234/Screenshot+2024-07-17+at+10.57.15.jpg?format=100w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/interview-met-de-geschiedenis,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00e66592-a54c-45e3-a0a0-63bb06800234/Screenshot+2024-07-17+at+10.57.15.jpg?format=1500w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/interview-met-de-geschiedenis,embedded-url,
https://images.squarespace-cdn.com/content/v1/6026af223ff1970db5c08fb8/00e66592-a54c-45e3-a0a0-63bb06800234/Screenshot+2024-07-17+at+10.57.15.jpg?format=2500w,,asset,,,,,,,,referenced,,,,,https://www.robbewulgaert.be/onderwijs/interview-met-de-geschiedenis,embedded-url,
